wallet,tx_hash,block_signed_at,method,from_address,to_address,value_wei,value_usd,gas_price,gas_offered,successful
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x1efa3f8d31210b8dab87ad6e8123db0e668cf9aeb75e8d8429c46a90e1d74bf7,2021-01-29T18:15:08Z,transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,128700000000,272020,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xad76879e7161d4c796cdc796ad35ae37a54618a31f8548678ebddac09b67a41a,2021-01-22T01:56:50Z,swapped,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x111111125434b319222cdbf8c261674adb56f3ae,0,0.0,388000000000,1457198,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa2ad28eff97bc28f6e5ec22033aa381248c878f766de9cf8f7d775b01d489b2b,2020-12-23T08:40:07Z,redeem,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x9ba00d6856a4edf4665bca2c2309936572473b7e,0,0.0,102000000000,306848,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x427793de8b37d151827798a21b75011aad23bef0aed093388511c651cae4f2fb,2020-10-02T06:44:47Z,swapped,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x11111254369792b2ca5d084ab5eea397ca8fa48b,0,0.0,166000000000,3834371,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xce956fd4904e3ee277b7bede5d335c0a2a83825b0a258c7e10618cb4f2b6eeb9,2020-09-27T19:36:50Z,redeem,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,0.0,70000000000,467850,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x60d625f026853e117176228fe5313a0d3f769b0e9a7c5bd23becf422bb8c426b,2020-09-25T06:52:32Z,transfer,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0,0.0,90000000000,534537,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xe2ae99832a9806912b0a9042223a742cb6504ddf73a2a094fd7622dfaeb9b073,2020-09-17T19:53:40Z,redeem,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x9ba00d6856a4edf4665bca2c2309936572473b7e,0,0.0,550000000000,286175,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x512edd67a2092208e2a6a784fb8f675a676b46b948defa8e75f2199257b9a2e1,2020-09-17T07:31:49Z,mint,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,333590437115128953657,129786.5826654878,800000000000,172254,True
0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,0x1e4823d1fa696f94a1e4eba4adf25e440ce287afb2b4a1212e8518f2fa4501aa,2020-11-04T11:36:32Z,transfer,0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,24000000000,247777,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xe4c16b3ac68a7cf0cd27be1020a7a725a76238de57213ad0ae481e2e4d67c103,2025-05-06T08:54:59Z,seadropmint,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x00005ea00ac477b1030ce78506496e8c2de24bf5,0,0.0,1038731925,212115,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xb901d5cde31b21f39fd33efec72c3d5a82638a462eacff64d56f5d80e01e5b87,2022-11-04T05:27:35Z,mint,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x0711a9767a41290d7f52714204618345c584f450,0,0.0,16503074072,500000,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x2f66eba43f492e2cf021fa374fd6cedb5fb263fc7f4ebfdd1482032d36102385,2022-11-04T05:25:23Z,mint,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x0711a9767a41290d7f52714204618345c584f450,0,0.0,15978215571,500000,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x022c4398f62038250bcd29b33abb99bc859a7a787d71f69e55105f3b76cd7507,2022-09-28T17:27:47Z,mintpasspurchase,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xc73b17179bf0c59cd5860bb25247d1d1092c1088,0,0.0,58554878104,351097,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xa7c97011c224186865d3a1817c582017f8b42f9720cb307a7d7d067d7e990292,2022-09-28T17:05:47Z,mintpasspurchase,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xc73b17179bf0c59cd5860bb25247d1d1092c1088,40000000000000000000,53557.3193359375,16885626645,372385,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x271a585d380206b5a5e1cb681d81de7ebeaf3a1f45a9c4a04f8015ded9fd8125,2022-06-19T21:24:59Z,redeem,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,0,0.0,44705132118,202020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xe2a3e045e7506b91fb5c8a83a8c694ce0093e7566857cc7f74412bb828ec8de9,2022-05-12T00:49:30Z,transfer,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,0,0.0,139108333915,242020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x8c7a919c8c224562e24b6da49b03c9f387096ce8485fe9196b493d210134d8e8,2022-05-12T00:45:24Z,etherdeposited,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x4d05e3d48a938db4b7a9a59a802d5b45011bde58,20000000000000000000,39343.291015625,126997305709,225692,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x73ae938f398ee4ebaf15ed5bc87bd3ef2e4e1f489d2a631285589088dc2d056f,2021-09-05T17:13:16Z,redeemed,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x6dc6001535e15b9def7b0f6a20a2111dfa9454e2,0,0.0,234000000000,201352,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xddb1f39fe487f1200c8553101cce3266ebbf411fd67ad1de5684f4fa65d7a172,2021-06-14T22:32:06Z,minted,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x5ab21ec0bfa0b29545230395e3adaca7d552c948,400000000000000000,1036.17822265625,16000000000,404579,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x865c69de3e1d0640c46108b14ec684a872be57cb9ab8d8f841db12e7f6e6b840,2021-06-11T22:58:27Z,redeem,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,0.0,19000000000,252020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xd3fd32a9793f8805bf73e516d82a4bc540310ec7187d3871c1a1f64d2c7d9298,2021-05-31T20:02:12Z,repayborrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,34000000000,212020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xf592f134307ac8d3b7a2c53e20c1357dadc7fca2d7db37d9d4633c69159deb70,2021-05-26T16:09:56Z,borrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,67000000000,263509,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xd6e4da4cd33d577d8575bf14431eb68dd6839727f737032126a3a8668acc3f24,2021-05-21T21:39:50Z,repayborrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,371000000000,212020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x7a5d33b106aa781b02556280a21e91df4a73e9f2790d5e839ea3badcc25da23f,2021-05-19T15:29:25Z,borrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,605000000000,292020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x71ccd5e5f218c72e39f0c8116a486db99e1b8028e7384b826b02668fb96980c3,2021-05-19T15:26:43Z,transfer,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,50000000000000000000,125094.17724609375,607000000000,152020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x571841c0ebd24c6bf8450af524f7d67ecc2db9bfb34ada6778e7865eb6110f73,2021-05-03T17:09:27Z,transfer,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7,2497511574074074074,8587.392943643641,125000000000,400000,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x17181030a362aa8efeb1c9dc7d605523a00d6df4248c1f6f537933ca6ad3cda1,2021-04-20T17:06:36Z,redeem,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,0.0,259000000000,252020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x5cedd0817366b1ae142907e56dc2c20b8663b6fe27b4160d5ce38a0d5e78d902,2021-04-20T16:52:54Z,repayborrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,268000000000,212020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xd06fc438b1cec212267f13dc431aed10a0c7a405edae29d0a32d23d6ef69280d,2021-04-08T03:17:43Z,borrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,109000000000,292020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x42480d76d138e1e3e3a1ad03f1cfe0c56e70053981c4f37d357c66608a5a3d27,2021-04-06T01:47:38Z,borrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,164000000000,292020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xaa639b6d009ba0be98885785af0aebfe9d864900adb3af8699fe96314e00a52d,2021-04-06T01:45:49Z,transfer,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,50000000000000000000,105757.04345703125,163000000000,172020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xa2eccbab60fe8ba173427d214b72de5ec6c1a23e2729d9318ee96eb8c6cc8f0a,2021-04-05T01:15:40Z,borrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,90000000000,312020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x84329f34bf2b36127df37bb9e8a7d6ced67a7d42d779b50c9a577d84834ef57d,2021-03-19T20:38:17Z,borrow,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,186000000000,402020,True
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0xfbb692916d3aa5c04cf3a3f311476a2a32c508ec0b39945686e95a88f6a8b9ee,2021-03-19T20:35:51Z,transfer,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,50000000000000000000,90782.2265625,183000000000,202020,True
0x8441fecef5cc6f697be2c4fc4a36feacede8df67,0x7a55f44334ed4a71cc03396e2e6b1ea307743dc313089bf80e5ad333ffd17a50,2020-10-15T04:58:04Z,transfer,0x8441fecef5cc6f697be2c4fc4a36feacede8df67,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,19409020000000000,7.318841256107177,50000000000,167777,True
0x111c7208a7e2af345d36b6d4aace8740d61a3078,0x654be57c6882ccff265a146e897dfe6fde850baa1ca29a9a5314874fb3aed36b,2020-11-05T19:38:35Z,transfer,0x111c7208a7e2af345d36b6d4aace8740d61a3078,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,18000000000,247777,True
0xf54f36bca969800fd7d63a68029561309938c09b,0x1aec5c2af00befe24af97892334de1b8d8b2dc1c0b8dcdc70a65d684db149ef2,2020-12-14T07:49:21Z,transfer,0xf54f36bca969800fd7d63a68029561309938c09b,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,41800000000,247777,True
0xa98dc64bb42575efec7d1e4560c029231ce5da51,0x865dd1b2dda5b5ce37ca7c5d70e609e8c7bf374ede0b0a19dfdad0f95de3cd43,2020-11-01T17:23:28Z,transfer,0xa98dc64bb42575efec7d1e4560c029231ce5da51,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,28000000000,247777,True
0xa98dc64bb42575efec7d1e4560c029231ce5da51,0x3d2c366815237f466d3468c6acb3e123a32f32d4542aebab71345aa8d1b5c487,2019-07-30T22:45:56Z,transfer,0xa98dc64bb42575efec7d1e4560c029231ce5da51,0x526af336d614ade5cc252a407062b8861af998f5,6000000000000000,1.2573570556640625,1000000000,1474030,True
0x4c4d05fe859279c91b074429b5fc451182cec745,0xf633aca0adfe4b70f606b6c8a368ebc7a6baa87762906c4831862c65097d1822,2020-12-17T22:27:43Z,transfer,0x4c4d05fe859279c91b074429b5fc451182cec745,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,4188499200000000,2.697376867829297,70400000000,167777,True
0x9a363adc5d382c04d36b09158286328f75672098,0xd5ea02c7607b423d36ea8d407a0c52a4194e9b37209b462e5192642bca2ca638,2019-08-11T02:33:56Z,transfer,0x9a363adc5d382c04d36b09158286328f75672098,0xf5dce57282a584d2746faf1593d3121fcac444dc,0,0.0,15550000000,447350,True
0x9a363adc5d382c04d36b09158286328f75672098,0x3de12f85559de2b550f905f718c3e4db0ca558e4f28052eedc769662d876d338,2019-07-28T04:52:57Z,transfer,0x9a363adc5d382c04d36b09158286328f75672098,0x526af336d614ade5cc252a407062b8861af998f5,10000000000000000,2.1119712829589843,1000000000,1445308,True
0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,0x7875e4b5c9229539fcb3dd9128dde1329de7bfafd86830598d5ac367ecab260a,2020-11-03T19:55:26Z,transfer,0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,18400000000,247777,True
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x0043063f9d3f4a6ac6ad313170fbf9ffa377b4478cd47f4500404cd0c12091cd,2020-11-24T17:38:02Z,redeem,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,70000000000,317777,True
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x882c50722a2838c7d2f268ef8ff76bb0ccc814db65b45625d9793dcec5054b35,2020-11-21T03:21:05Z,transfer,0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,0x39aa39c021dfbae8fac545936693ac917d5e7563,0,0.0,49000000000,247777,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xa2a3e14d9945bc0a52a47b1588af1c78405ffa1e31d64ea89c432bdcc7bd59da,2024-02-25T02:24:35Z,supply,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0,0.0,23286803977,300000,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xf29a024f48cafc84aa26cb27010676d8bf46562c56d19a1f08a503e9324cd9ab,2024-02-25T02:21:59Z,borrow,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0,0.0,22509753875,400000,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x9fb6ba77ba03f4a454930a649a7143ba09eb8dc23ca0a0f9e80a7a1ae390f033,2024-01-25T00:24:59Z,supply,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0,0.0,10189931575,300000,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xd4dddbaf889488dd6f955b04c3df948988ae01772c169d1b683c0a09a473a41e,2024-01-25T00:20:23Z,borrow,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0,0.0,12180447161,400000,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xe1dea6d39abec7fcc379c5f4f7d309410ac49dfdd6d96c24342938fc91fce05e,2024-01-25T00:19:23Z,supply,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0,0.0,13065981106,300000,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x45753bc703d247dda1c84da0bfd8a3c90aaabc9806254fd3594ea733fe104801,2023-10-07T14:49:47Z,settlement,0x0ab21031124af2165586fbb495d93725a372c227,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0,0.0,7258779786,1669839,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xbde86a680ba75190d3ebd861d79e0971fce048507fe42fb3382d0a16570da3c0,2023-04-08T14:08:23Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,22854932283,322390,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x4af130c43110a403abffdd6a78917268444d784786fb262648126fceee26e04c,2023-03-14T03:24:59Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,17297437570,314824,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x3ee0f647ba4c76036a37f8f4eac0bfea38a89b7fa485133e5667f5cd12259342,2023-03-11T14:09:23Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,60139899259,334110,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xc126dd6a13268bb17a42128aeb98b2708c0cc7fb45313344f14f491e4f41cf5d,2023-03-11T14:06:35Z,borrow,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,50095976506,586604,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x64f7a5b5b14a6bad99f933d54b5dd330f225e71ba1853826c67601d6bf0058ea,2023-01-18T23:16:35Z,sewerpassminted,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xba5a9e9cbce12c70224446c24c111132becf9f1d,0,0.0,20026447764,188314,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x99049e02a478a27c282df664f58275e1e5bfe2322dbcebd446442ac981ee449c,2023-01-18T23:16:11Z,sewerpassminted,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xba5a9e9cbce12c70224446c24c111132becf9f1d,0,0.0,19710153099,188314,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x42711142e495b0aeae92b8dcac2b9f18671c297b9762e115c03a3b5735a04b66,2023-01-18T23:15:47Z,sewerpassminted,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xba5a9e9cbce12c70224446c24c111132becf9f1d,0,0.0,19472841806,188314,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xf4816f7959f234bf4f3aa94b347e3bfb4dccaf94f4ced9acdce1cf8ce4321c57,2023-01-18T23:15:23Z,sewerpassminted,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xba5a9e9cbce12c70224446c24c111132becf9f1d,0,0.0,19437843509,185514,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xda8eb07c404cd927186acbfaebdb8c699ab187f6b5c27469ebadb5edc932925c,2023-01-09T14:38:47Z,mint,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x0711a9767a41290d7f52714204618345c584f450,0,0.0,18850951084,500000,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x1d66b998c517616886a6adfa4b5ffb236fd80d41e383da8988712854592f05b7,2023-01-09T14:36:35Z,mint,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x0711a9767a41290d7f52714204618345c584f450,0,0.0,21944639112,500000,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x674023ab38fba5d84a40eea69f1e96367d1f8fbfb367f6df98f681d39ee69a6f,2022-12-22T03:22:11Z,borrow,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,13152483953,526414,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x6919650d9c1a91f8e1b27a89627a8565e983bde48b59ae8ba201a493927f7026,2022-12-22T03:20:35Z,deposit,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,12209456604,277715,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xd1efbcdd6979ba2f2bc896b06e6ed66602fdad937b261371ab2e65c06771bf23,2022-11-13T05:08:23Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,10730748804,322361,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xa31fafc79c240b9f47598b83ff415f3fee886683410125ee64f2790c61af4a63,2022-11-13T04:57:23Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,10976660246,314693,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x73f71550cf44dcbf022a5b700d6f88cbc93c83d27ffe6f5271cc92c3052d91ab,2022-11-13T04:55:59Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,11835013521,334110,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x2cbfea00aefa57cc6923ff1b72520517c1d0c4b1d57feb59c4a80a40a538e4ce,2022-08-09T23:55:16Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,10104711024,314693,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x913af58fb311f21d02c667e159cee04de0a15424e1fe75bf984d4f386afa57fa,2022-07-17T01:41:37Z,deposit,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,10127790668,277715,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x9024418acc02bded09403b74b49ac8da34645bf75489a11901408b27fa0baf56,2022-07-17T01:39:57Z,borrow,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,10534595616,637527,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x31a2cf861a55aa838f728a65183b4c59613827d60c3f99f82acd55deb16bc593,2022-07-17T01:38:39Z,deposit,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,9138802003,277715,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x17d53c6055c18cf2524ee379c75c3e8071305b069ae1241ebe1f93641f1ded9d,2022-06-11T14:48:50Z,deposit,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,36034104651,277253,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xb5619e96610a2ddaa51eaeed3e9acd7718c4a8ddab362330127026a3102e65fa,2022-06-11T14:47:03Z,borrow,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,31463304422,484593,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x0693a780fb12ac12d2d8e2302770119147a17a8245c8295b26b86df91ec210e3,2022-06-10T14:33:41Z,deposit,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,42776091482,277715,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x8a4aaa237fd831a1ff3b921ef145709b1dd1f42b64f45b532f964a2909d6c001,2022-06-10T14:31:58Z,withdrawal,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,0,0.0,52300155966,550902,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x1640f4b912dcbef5cc6e9ff83c851bea47d8c4e103ead81accaf6bcbd85fa8e7,2022-06-01T15:10:43Z,deposit,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0,0.0,48522334419,331644,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x56eccd889f2352a655d7ebd79caf6ad00c374fab6ac924d3124e10288b31ce18,2022-04-24T18:27:39Z,increaseliquidity,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xc36442b4a4522e871399cd717abdd847ab11fe88,0,0.0,47851353330,547238,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x808c64e7ac50b32b74a889c798031610b4890133546f91c5dcd8327da1d7ff6c,2022-04-16T13:33:04Z,increaseliquidity,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xc36442b4a4522e871399cd717abdd847ab11fe88,0,0.0,30577657943,425085,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x286d5c97ea230a5abeacb258ae8fe526e141258c449c25129467926ba74bf2df,2022-04-15T16:47:50Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,67325238749046383226,204985.87435219446,76921434351,390019,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x59599a159c4fde63651ae7c4fbbb2dfaf92741f889448984bda332d11897eb73,2022-04-15T16:43:19Z,repay,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,33000000000000000000,100475.45288085938,50704024608,377547,True
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0x5c7321e787b9ac280162e6eebee4a60310e03df1488ebe5282f72318beef5bc0,2022-04-03T22:57:17Z,increaseliquidity,0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0xc36442b4a4522e871399cd717abdd847ab11fe88,0,0.0,49742707540,520672,True
